gen,candidate,kind,fitness,homeGoals,awayGoals,goalDiff,shotDiff,boxDiff,attThirdDiff,possDiff,reversals,transPerSec,stationary,ShootRangeNear,ShootRangeFar,ShootScoreNear,ShootScoreFar,ShootPressurePenalty,RoleAttackForward,RoleAttackMidfielder,RoleAttackDefender,PassBaseScore,PassScoreScale,PassPressureBonus,PassFarBonus,CrossBonus,PassBoomerangSeconds,PassFailMemorySeconds,PassFailPenaltyFactor,DribbleBaseScore,DribbleLaneBonus,DribbleFreeSpaceBonus,DribbleEnterMargin,DribbleCommitSeconds,DribbleEnterMaxBallSpeed,ScrambleRadius,ScramblePlayers,ScrambleMinBallSpeed,ScramblePersistSeconds,ContestCommitSeconds,ClearScore,ChaseBaseScore,ChaseDesignationBonus,ChaseNonDesignatedPenalty,ChaseReassignMargin,ScrambleReassignMargin,HoldBaseScore,ActionCommitMargin,PostPassCommitSeconds,CoverOffsetDistance,CoverScore,CoverReassignMargin,PassOfferRunDepth,PassOfferRunWidth,PassOfferReassignMargin,AttackBallPull,AttackMinSpacing,AttackDepthDefender,AttackDepthMidfielder,AttackDepthForward,HomePositionLerp,DeepRunDepth,DefendDepthDefender,DefendDepthMidfielder,DefendDepthForward,DefendBallPull,GKChaseGoalDistance,GKChaseBallDistance,GKLineOffset,GKTrackLerp,GKShotDetectSpeed,GKDiveBurst,GKAdvanceMax,GKCloseDownLerp
26,child10,child,32.1983,14.000,2.000,12.000,65.000,9.000,-22.883,-1.411,3036.000,18.600,47.183,1588,2688,198.4,115.4,5.234,2,0.5281,1.5,10.66,0.01489,11.73,11.67,20.01,1.31,19.27,0.2441,31.49,24.31,7.766,2.224,0.3317,1240,253.6,3.063,221.2,1.548,2.256,24.4,60.95,10.46,4.182,128.4,329.2,43.89,4.958,1.191,192,91.52,136.8,844.9,412.1,108.9,0.1283,251.3,0.7194,0.5,0.7867,0.5799,0.8939,0.4379,0.1394,0.8782,0.1229,634.9,1200,31.48,0.6,517.5,1.601,331.8,0.7528
26,child11,child,134.6464,28.000,2.000,26.000,163.000,28.000,173.450,0.398,2613.000,28.047,51.867,1261,2571,196,110.5,5.131,2,0.5145,1.37,10,0.01636,11.76,8.985,28.47,1.478,19.85,0.1985,35.82,24.18,10.44,2.325,0.3377,1481,195.4,3.276,205.3,1.489,2.5,23.21,72.84,12.14,4.142,110.3,324.8,33.15,5.731,1.511,196.8,91.31,143.1,650.3,455.6,95.31,0.1393,260.4,0.6338,0.5728,1,0.546,1,0.3965,0.1801,1,0.1073,548,1184,28.98,0.5737,602.5,1.591,272.8,0.7813
26,child12,child,155.1859,36.000,1.000,35.000,152.000,21.000,134.183,0.952,2575.000,29.987,44.250,1765,2625,185.3,120,4.918,1.464,0.4958,1.5,10,0.01353,14.23,10.4,23.26,1.481,20,0.2416,36.07,31.51,10.16,2.555,0.3665,1366,234.2,3,165.7,1.517,2.5,28.5,78.5,11.18,4.09,121,307.7,39.17,4.991,1.68,213.8,87.44,139.8,770.4,368.4,120,0.1154,299.5,0.6148,0.6982,0.723,0.6506,0.7487,0.3684,0.1388,0.9317,0.1773,622.8,1131,43.29,0.8,700.6,1.611,326.3,0.8
26,child13,child,109.1901,29.000,1.000,28.000,149.000,17.000,97.000,-0.446,4686.000,25.600,50.067,1610,2800,207.1,120,5.216,1.944,0.4493,1.5,10,0.01502,16.49,10.57,22.42,1.565,18.35,0.2253,29.64,27.29,9.891,2.367,0.3693,1372,229.8,3.02,193.6,1.474,2.385,22.89,63.62,11.33,4.002,100.6,429.6,39.17,4.197,1.408,199.4,81.25,143.4,797.4,391.1,101.2,0.1555,337.1,0.8,0.6764,0.8122,0.4926,0.9329,0.4885,0.181,0.856,0.1515,650,1175,34.14,0.6825,752.4,1.661,340.7,0.7512
26,child14,child,141.3861,34.000,0.000,34.000,161.000,46.000,200.833,0.500,4627.000,27.253,55.850,1311,2521,204.6,117.9,5.013,1.75,0.5083,1.5,10,0.01125,10.77,11.39,24.57,1.642,19.44,0.2693,34.52,23,11.13,2.26,0.3153,2000,266.8,3,184.1,1.398,2.5,29.61,62.99,7.805,3.751,118.5,359.9,35.92,5.9,1.333,167.3,100,127.5,857.8,386.8,120,0.1405,312.9,0.8,0.5682,0.716,0.4742,1,0.4474,0.1268,1,0.1391,721.1,1200,34.44,0.7242,776.7,1.5,361.9,0.8
26,child15,child,139.4090,43.000,2.000,41.000,128.000,30.000,218.800,2.291,5207.000,27.873,42.550,1350,1916,217.1,120,4.898,1.717,0.5144,1.5,10,0.01122,12.12,11.65,21.8,1.363,18.12,0.2173,30.61,28.71,9.098,2.499,0.3944,1273,235.3,3.187,236.8,1.213,2.5,24.83,69.99,10.58,3.946,132.4,303.5,42.21,4.72,1.716,225.3,100,157.9,669.1,362.1,120,0.1263,292.9,0.7327,0.626,0.8072,0.5367,0.906,0.4262,0.1088,0.9559,0.1172,507.9,1200,37.4,0.6762,737.5,1.897,321.6,0.6445
27,parent,parent,165.9303,38.000,0.000,38.000,150.000,28.000,227.917,0.719,2637.000,31.407,40.767,1765,2625,185.3,120,4.918,1.464,0.4958,1.5,10,0.01353,14.23,10.4,23.26,1.481,20,0.2416,36.07,31.51,10.16,2.555,0.3665,1366,234.2,3,165.7,1.517,2.5,28.5,78.5,11.18,4.09,121,307.7,39.17,4.991,1.68,213.8,87.44,139.8,770.4,368.4,120,0.1154,299.5,0.6148,0.6982,0.723,0.6506,0.7487,0.3684,0.1388,0.9317,0.1773,622.8,1131,43.29,0.8,700.6,1.611,326.3,0.8
27,child0,child,23.0537,20.000,7.000,13.000,18.000,15.000,89.700,1.202,2144.000,27.280,61.733,1699,2652,185.7,97.96,4.598,1.333,0.4902,1.5,10,0.01672,12.74,11.14,21.75,1.222,19.27,0.2644,35.36,37.53,7.339,2.513,0.3658,1289,214.7,3.177,127.9,1.633,1.861,29.61,80.39,11.78,4.001,116.2,377.8,36.41,5.455,1.406,205.6,73.26,122.8,828.3,387.8,120,0.1102,305.9,0.7831,0.6747,0.7022,0.5389,0.7315,0.4052,0.1586,0.8038,0.1765,659.7,1163,35.24,0.8,698.2,1.5,269,0.8
27,child1,child,122.2310,34.000,0.000,34.000,118.000,32.000,206.700,1.949,4072.000,24.340,71.233,1583,2785,130.2,120,4.769,1.465,0.5001,1.5,10,0.01552,13.19,12.85,21.07,1.576,19.75,0.2717,33.13,29.21,9.757,2.995,0.3763,1504,213,3,137.3,1.453,2.5,29.97,80.9,10.56,4.224,114.6,321.9,55.74,5.207,1.609,215,82.78,139.6,729,451.5,120,0.1076,278.6,0.575,0.7574,0.5961,0.6653,0.8957,0.3858,0.1325,1,0.1492,628,992.6,50.74,0.7305,736,1.5,376.1,0.8
27,child2,child,98.0402,30.000,0.000,30.000,107.000,1.000,-17.633,2.012,3928.000,23.767,46.567,2026,2304,158.8,120,5.926,1.657,0.473,1.386,10,0.01492,12.43,10.22,22.07,1.407,19.74,0.2732,37.31,28.06,13.47,1.943,0.3548,1317,241.4,3.25,169.1,1.465,2.5,25.92,63.61,12.56,4.369,132.9,301.2,48.53,3.915,1.711,183.5,87.33,152.4,761.8,314.4,117.5,0.1243,306.2,0.6233,0.5977,0.6433,0.5307,0.7015,0.4148,0.1153,1,0.1739,762.5,1105,46.21,0.8,800,1.5,304.9,0.8
27,child3,child,155.8408,36.000,0.000,36.000,125.000,33.000,292.083,2.848,2118.000,27.447,46.000,1649,2554,212.8,120,4.819,1.5,0.5229,1.414,10,0.01126,13.55,9.613,26.74,1.361,20,0.2098,37.45,37.35,8.439,2.694,0.3586,1284,218,3.02,216.8,1.909,2.5,25.62,73.09,10.85,4.251,102.4,304.2,34.9,4.493,2.163,217.2,85.62,126.9,673,346.9,104.7,0.1183,319.7,0.6895,0.7276,0.8794,0.8858,0.8138,0.3595,0.1175,0.8063,0.1637,660.3,1060,47.14,0.8,800,1.71,325.1,0.8
27,child4,child,117.8361,27.000,0.000,27.000,105.000,27.000,209.500,1.365,1909.000,25.880,42.583,1515,2285,182.8,120,4.146,1.49,0.5372,1.5,10.21,0.01455,16.52,14.49,26.54,1.845,17.22,0.2643,33.52,31.46,10.05,2.71,0.3333,1283,219.3,3.005,162.8,1.579,2.5,22.09,75.55,10.77,3.109,139.9,250.6,38.82,4.195,1.806,225.4,83.54,165.4,739.7,316.3,120,0.1339,359.3,0.6941,0.6823,0.5648,0.7602,0.7104,0.3735,0.1468,0.9856,0.1965,553.9,1200,37.42,0.7472,615.2,1.504,295.7,0.8
27,child5,child,141.8307,31.000,0.000,31.000,138.000,28.000,135.683,1.010,2183.000,28.847,42.733,1369,2800,176,120,4.495,1.799,0.4476,1.5,12.75,0.01373,15.51,10.11,23.96,1.575,18.69,0.2199,34.11,32,8.966,2.53,0.3157,1355,247.3,3.314,155.4,1.539,2.5,26.67,81.94,12.1,3.769,105.3,323.6,39.74,4.692,1.7,226.4,81.83,115.8,724.5,389.3,91.95,0.1119,297.2,0.5203,0.6442,0.7421,0.6048,0.745,0.4004,0.1438,0.8239,0.1729,610.5,1191,30.9,0.8,744.9,1.75,304.5,0.715
27,child6,child,98.2339,26.000,0.000,26.000,129.000,11.000,49.700,1.298,3951.000,26.027,59.967,1616,2718,185.4,104.6,3.931,1.162,0.4989,1.477,10,0.01403,14.36,10.09,23.13,1.818,19.71,0.251,30.89,29.16,12.3,2.6,0.3563,1612,227,3,183.7,1.412,2.283,28.77,72.72,11.07,4.021,102.2,331.2,39.31,5.086,1.539,274.4,80.94,134.8,781.4,335.8,104.6,0.1105,326.7,0.7438,0.719,0.6692,0.5957,0.7,0.2959,0.1356,0.9686,0.1809,715.9,1109,39.28,0.7013,778.6,1.976,268.8,0.8
27,child7,child,84.1933,27.000,2.000,25.000,111.000,7.000,8.800,0.924,3991.000,24.947,59.400,1575,2800,171.2,117.2,5.21,1.39,0.4392,1.324,10,0.01533,17.5,8.288,22.89,1.411,20,0.2488,35.11,33.27,11.23,2.371,0.3601,1401,253.3,3,130.4,1.534,2.5,28.98,74.95,9.434,4.062,87.5,368.4,44.22,5.56,2.164,222.3,75.37,139.9,703.3,406.2,120,0.1179,313.2,0.4888,0.8539,0.6637,0.6438,0.8568,0.4081,0.1826,0.904,0.1766,645.4,1198,40.77,0.7567,610.4,2.073,391.4,0.6119
27,child8,child,79.0586,19.000,3.000,16.000,86.000,45.000,506.817,-0.199,2298.000,30.067,49.917,1944,2800,178.3,120,5.3,1.63,0.591,1.388,11.11,0.01569,15.04,9.332,20.03,1.555,20,0.2361,47.32,38.87,12.59,2.034,0.3205,1254,239.6,4.291,163.5,1.289,2.5,31.08,72.22,10.65,3.83,130.9,342.5,31.65,5.065,1.595,188.4,98.44,137.2,833.6,293.9,120,0.117,354.9,0.5837,0.6865,0.884,0.8244,0.8091,0.462,0.1491,0.8726,0.1665,606.6,1062,37.66,0.8,558.6,1.517,309.9,0.8
27,child9,child,79.0096,29.000,2.000,27.000,99.000,-10.000,-134.900,1.655,4043.000,26.400,45.500,1772,2800,206.6,98.5,5.09,1.77,0.5344,1.431,10,0.0119,14.75,12.89,22.84,1.45,20,0.3058,35.47,27.56,10.27,2.107,0.4189,1281,226.2,3.588,215.3,2.049,2.452,28.3,70.51,11.09,4.241,97,341.2,36.55,5.565,1.842,184.9,85.82,160,931.7,384.8,110.8,0.1013,304.1,0.6728,0.796,0.7603,0.6766,0.7,0.2843,0.1496,1,0.183,758.5,1100,43.9,0.7368,679.5,1.5,309.9,0.8
27,child10,child,27.2668,17.000,5.000,12.000,39.000,11.000,79.400,0.825,2454.000,27.020,51.917,2049,2800,176.6,105,4.463,1.225,0.4251,1.439,10,0.01165,15.39,9.223,25.31,1.844,20,0.2597,33.38,31.81,11.83,2.419,0.2936,1259,192.8,3,176.5,1.528,2.5,25.54,84.05,12.48,4.483,123.4,390.1,40.14,5.905,1.664,199.3,70.84,156.3,749.9,391.2,112.8,0.1223,294,0.5922,0.7225,0.957,0.6171,0.7273,0.3296,0.1443,0.9822,0.1745,685.3,1200,46.69,0.779,641.7,1.621,360.3,0.7644
27,child11,child,50.1250,22.000,2.000,20.000,82.000,-21.000,-189.183,-0.156,3633.000,25.467,39.367,1497,2800,176.3,120,4.433,1.692,0.4493,1.5,11.37,0.01303,13.27,11.36,23.64,1.604,20,0.2676,38.18,32.33,10.26,2.159,0.3315,1236,188.4,3.108,174.2,1.447,2.5,38,68.9,11.08,3.544,101.2,253.1,34.38,4.892,1.597,220.3,100,143.9,711.8,407.7,120,0.138,309.8,0.5271,0.5328,0.7771,0.7437,0.8252,0.4163,0.1614,0.8737,0.1831,589.4,1103,41.76,0.7069,731.8,1.675,287.7,0.8
27,child12,child,135.5748,38.000,0.000,38.000,134.000,22.000,186.100,1.940,4695.000,28.087,47.583,1992,2545,179.8,120,4.703,1.382,0.5339,1.5,10.1,0.01352,16.89,9.699,23.49,1.474,18.49,0.224,37.07,30.15,10.07,2.565,0.3839,1336,245.6,3.767,178.2,1.464,2.5,25.72,66.93,11.56,3.406,116.2,316.6,32.23,5.494,1.735,192,71.6,177,986,337.4,113,0.1084,288.3,0.5323,0.9409,0.5631,0.7807,0.7,0.3344,0.1493,0.9813,0.157,693.3,1184,57.65,0.8,590.5,1.5,396.2,0.7849
27,child13,child,103.2279,31.000,4.000,27.000,141.000,12.000,153.667,-0.028,4629.000,26.100,48.317,1910,2800,201.5,120,4.305,1.719,0.4822,1.5,10.41,0.01438,14.01,9.287,20.67,1.26,20,0.2756,41.74,27.4,8.61,2.913,0.3463,1563,229.4,3,165.9,1.348,2.5,29.48,77.58,9.857,3.588,129.7,280.5,48.99,5.831,1.882,204.3,95.41,158.9,812.5,392.9,120,0.1071,330.6,0.606,0.7399,0.7538,0.6805,0.8286,0.3422,0.1302,0.8362,0.1953,557.1,1192,44.16,0.8,705.2,2.053,307.7,0.7162
27,child14,child,171.7962,36.000,2.000,34.000,173.000,48.000,371.583,1.891,2728.000,30.260,43.750,1524,2589,169.3,120,4.634,1.455,0.4986,1.5,10,0.01415,12.89,10.67,17.56,1.406,19.94,0.2164,35.81,33.4,10.7,2.201,0.3482,1415,242.5,3.003,146,1.609,2.5,24.33,82.93,10.08,3.452,104,331.4,45.13,4.442,1.742,232.7,88.2,145.3,779.4,364.5,120,0.1155,280.9,0.6981,0.7097,0.6935,0.6714,0.7818,0.2987,0.1487,1,0.194,666.2,1166,45.51,0.8,800,1.566,347.4,0.7985
27,child15,child,95.5619,23.000,0.000,23.000,119.000,11.000,30.167,0.595,2806.000,32.107,47.683,1808,2800,192.3,102.6,4.846,1.802,0.5193,1.103,11.55,0.01293,15.43,9.691,24.06,1.59,17.71,0.2688,40.74,27.7,9.676,2.404,0.3504,1202,283.7,3,146.9,1.338,2.191,27.98,91.27,12.35,4.514,112.7,342.3,37.65,5.189,1.551,227.6,77.07,106.6,962.3,441.7,98.76,0.09878,320.4,0.6636,0.6115,0.7786,0.7627,0.9126,0.4475,0.1412,0.7588,0.1214,554,1109,47.16,0.8,699.6,1.5,359,0.7224
28,parent,parent,165.8737,41.000,3.000,38.000,147.000,42.000,329.083,2.181,2993.000,31.933,45.750,1524,2589,169.3,120,4.634,1.455,0.4986,1.5,10,0.01415,12.89,10.67,17.56,1.406,19.94,0.2164,35.81,33.4,10.7,2.201,0.3482,1415,242.5,3.003,146,1.609,2.5,24.33,82.93,10.08,3.452,104,331.4,45.13,4.442,1.742,232.7,88.2,145.3,779.4,364.5,120,0.1155,280.9,0.6981,0.7097,0.6935,0.6714,0.7818,0.2987,0.1487,1,0.194,666.2,1166,45.51,0.8,800,1.566,347.4,0.7985
28,child0,child,104.5314,35.000,1.000,34.000,106.000,-3.000,33.117,2.140,4440.000,26.760,45.250,1793,2800,201.5,97.92,4.641,1.304,0.4895,1.5,10,0.01603,11.65,11.05,19.26,1.852,20,0.1982,42.82,37.77,10.45,2.308,0.365,1217,267,3,167.4,1.907,2.276,24.82,74.43,9.267,3.52,105.3,348.8,41.69,5.343,1.687,238.3,78.3,186.2,749.4,349.3,120,0.1093,273.5,0.7143,0.7617,0.6983,0.5465,0.7056,0.3197,0.1564,1,0.1933,745.2,1200,49.25,0.7264,733.3,1.5,355.9,0.8
28,child1,child,47.5859,18.000,2.000,16.000,60.000,7.000,72.767,1.338,2553.000,29.587,54.500,1508,2654,160.1,95.12,4.57,1.373,0.5136,1.5,10,0.01373,16.16,11.59,16.24,1.344,20,0.2226,35.76,33.68,9.631,1.9,0.3622,1815,226.5,3,143.8,1.612,2.318,24.96,88.1,9.258,3.553,96.48,299.9,38.45,4.036,1.74,216.4,77.32,144.5,862.7,331.8,118.3,0.1354,303.4,0.6196,0.6872,0.6532,0.6131,0.8808,0.289,0.1547,1,0.1768,699.9,1200,44.72,0.8,709.3,1.551,397,0.8
28,child2,child,102.3404,32.000,3.000,29.000,112.000,37.000,273.483,1.461,4694.000,26.480,46.717,1706,2800,176.6,120,4.814,1.307,0.5026,1.476,11.22,0.01543,14.74,10.17,17.51,1.286,20,0.2336,37.28,32.72,11.47,1.89,0.3937,1610,231.8,3.134,167.8,1.373,2.284,22.7,67.1,9.64,2.931,96.27,328.6,42.74,4.689,1.532,237.1,88.93,116.6,802.4,371,118.2,0.1025,286.9,0.7368,0.7177,0.7932,0.5499,0.7138,0.3095,0.161,1,0.2263,669,1188,49.51,0.8,787.9,1.676,400,0.8
28,child3,child,91.5940,25.000,3.000,22.000,117.000,32.000,321.733,0.711,3855.000,25.580,49.883,1348,2603,187.3,116,4.392,1.386,0.5171,1.454,10,0.01267,13.36,9.012,15.71,1.513,17.25,0.2572,30.39,41.18,9.471,1.89,0.3172,1422,194,3,146,1.52,2.279,26.59,81.84,9.491,3.299,94.87,356.3,46.94,5.199,1.311,201,86.51,144.7,761.5,328.2,111.8,0.1383,264.5,0.528,0.812,0.7185,0.5906,0.7939,0.2515,0.1238,0.9533,0.2349,566.6,928.9,49.29,0.7169,800,1.5,334.4,0.6771
28,child4,child,176.6938,42.000,1.000,41.000,147.000,44.000,268.617,2.646,2672.000,32.347,53.467,1731,2800,191.3,102.7,4.088,1.529,0.5577,1.5,10,0.01599,11.05,11.05,18.42,1.116,20,0.1924,38.53,30.87,10.78,1.794,0.3415,1530,224,3,122.8,1.422,2.5,23.23,93.82,9.517,3.349,92.9,322.4,52.74,4.439,1.674,190.1,75.93,136.9,934.8,345.7,120,0.1062,323.9,0.6523,0.6727,0.648,0.6938,0.7078,0.2567,0.1407,0.9261,0.1972,605.9,949.1,38.92,0.761,765.9,1.5,329.7,0.8
28,child5,child,84.9550,26.000,1.000,25.000,61.000,19.000,85.217,2.561,2033.000,26.713,43.283,1417,2384,161,98.24,4.22,1.505,0.5502,1.5,10,0.01043,14.83,9.633,15.68,1.52,20,0.2296,43.18,35.83,10.51,2.161,0.3569,1792,186.7,3,168.5,1.713,2.5,23.48,87.1,8.52,3.573,110.2,342.8,48.73,4.556,1.544,205.1,96.39,180.2,702,388.3,120,0.1313,304.8,0.6003,0.8707,0.6533,0.5274,0.7684,0.2634,0.153,0.9154,0.1895,764.7,1200,46.63,0.7836,800,1.943,291.6,0.8
28,child6,child,148.3483,35.000,2.000,33.000,150.000,30.000,235.433,2.361,2871.000,29.707,58.600,1528,2352,178.1,120,4.23,1.298,0.5546,1.446,10,0.01809,15.2,10.46,14.79,1.369,18.4,0.226,36.61,35.67,10.95,2.382,0.3221,1342,263.1,3,147.6,1.702,2.004,21.52,90.5,10.13,3.645,103.9,298.4,49.23,4.473,1.481,255.9,93.54,129.2,757.1,360.1,114.2,0.1296,278.2,0.6417,0.7416,0.7184,0.5638,0.7,0.3012,0.136,0.9841,0.2462,580.9,1200,49.1,0.5942,680.4,1.561,361.4,0.798
28,child7,child,70.7597,26.000,3.000,23.000,80.000,15.000,161.400,1.338,3791.000,23.473,48.800,1642,2800,160,118.3,4.903,1.537,0.3637,1.5,10,0.015,12.86,8.622,17.9,1.244,16.63,0.237,30.46,36.41,10.24,2.06,0.3632,1639,250.2,3,143.8,1.767,2.5,23.11,84.12,8.122,3.575,89.78,313.3,58.29,4.505,1.66,242.7,96.18,148.8,745.8,335.3,120,0.1209,227.8,0.8,0.7361,0.7186,0.6098,0.7,0.3065,0.1752,1,0.2112,639.1,1200,52.1,0.8,712.6,1.5,400,0.8
28,child8,child,115.8431,32.000,0.000,32.000,107.000,32.000,324.150,1.376,4055.000,24.347,42.433,1464,2225,171.7,120,4.351,1.469,0.4794,1.378,11.37,0.01282,15.91,9.439,16.49,1.587,17.76,0.2415,39.5,38.05,12.53,2.388,0.3379,1080,286.4,3,152,1.966,2.5,25.37,72.47,10.52,2.657,110.9,297.7,53.13,5.66,1.294,218.5,95.07,153.4,650,331.6,120,0.1145,355.8,0.6465,0.7513,0.8074,0.6264,0.8396,0.3708,0.1363,1,0.2191,630,1200,45.18,0.8,800,1.682,357.1,0.8
28,child9,child,75.4872,29.000,3.000,26.000,54.000,38.000,411.000,2.914,3786.000,23.080,66.217,1420,2408,162.8,109.6,4.259,1.34,0.4669,1.5,10,0.01045,13.66,11.94,14.73,1.638,15.17,0.1738,33.45,41.39,10.26,2.432,0.3454,1479,211.1,3.613,155.8,1.431,2.5,25.51,73.33,9.259,3.152,103.5,283,47.67,4.188,1.771,291.2,88.15,174.8,711.7,391.4,120,0.08942,260.7,0.6683,0.7529,0.7835,0.6929,0.7,0.3023,0.1623,1,0.2166,604.9,1200,46.03,0.8,783.8,1.598,310.1,0.7072
28,child10,child,79.6376,26.000,3.000,23.000,85.000,36.000,201.733,2.254,3675.000,24.707,50.033,1452,2019,186,120,4.574,1.6,0.4043,1.5,10,0.01185,15.52,10.7,16.46,1.428,20,0.201,37.24,32.48,11.97,1.829,0.4289,1479,275.3,3.282,166.9,2.096,2.5,29.2,88.77,11.04,3.98,78,351.2,60.4,4.082,1.745,239.7,96.39,168.1,689.1,336.5,120,0.1162,261.4,0.6737,0.7784,0.6519,0.8309,0.7531,0.2781,0.1442,0.9809,0.19,681.3,1123,39.52,0.6522,800,1.663,400,0.7653
28,child11,child,104.6414,24.000,1.000,23.000,130.000,31.000,356.333,0.898,3439.000,23.627,63.817,1435,2143,167.5,120,4.357,1.938,0.5632,1.29,10,0.01279,13.38,11.72,15.48,1.922,16.24,0.2057,28.56,29.02,11.03,1.745,0.3222,1388,252.4,3.022,159.9,1.612,2.5,20.36,75.53,9.007,3.119,107.3,335.1,48.26,4.379,1.794,264,96.69,157.2,866.6,382.2,120,0.1217,260.6,0.5467,0.7614,0.5794,0.5099,0.7232,0.3013,0.1524,0.9401,0.1874,870.8,1200,52.02,0.7581,796.5,1.531,351,0.6825
28,child12,child,102.9742,26.000,0.000,26.000,115.000,23.000,258.500,2.154,3561.000,21.980,55.650,1512,2229,163.9,106.9,4.643,1.863,0.4464,1.5,11.89,0.01601,10.35,9.925,19.7,1.092,20,0.1998,33.76,32.43,10.74,2.246,0.3076,1293,249.2,3.082,149.3,1.713,2.436,23.33,70.67,9.275,3.245,134,285.3,45.01,4.54,1.604,220.4,76.12,165,1015,387,114.4,0.09723,251,0.6539,0.578,0.6162,0.6594,0.8012,0.303,0.1451,1,0.173,522.6,1200,39.9,0.8,737.1,1.5,368.6,0.7677
28,child13,child,67.3312,20.000,1.000,19.000,79.000,13.000,109.383,0.947,2590.000,30.900,54.400,1398,2302,174.5,107.7,4.58,1.449,0.5687,1.404,10.65,0.01547,13.21,12.13,17.9,1.443,20,0.2283,42.34,25.95,10.28,2.028,0.2972,1460,232.7,3,149.7,1.727,2.429,22.47,88.15,9.145,3.808,101.5,325.2,37.64,4.121,1.47,242.1,84.42,139.1,764.3,355.3,118.4,0.1088,234.6,0.7806,0.7519,0.7323,0.7716,0.7,0.2822,0.141,0.96,0.2102,550,1200,48.07,0.8,800,1.657,325.9,0.7171
28,child14,child,80.9023,31.000,4.000,27.000,81.000,20.000,210.800,2.111,4224.000,24.727,51.567,1794,2486,126.8,103,5.185,1.739,0.4485,1.5,10.53,0.01476,12.52,11.82,18.33,1.304,17.75,0.2338,49.85,30.01,12.38,2.451,0.4387,1559,283.8,3,143.7,1.745,2.324,26.08,71.73,10.29,2.98,112.5,315.5,42.24,4.886,1.789,245.8,92.05,142.9,754.2,356.8,120,0.143,281.4,0.6369,0.6787,0.7953,0.7232,0.8302,0.2982,0.1354,1,0.2015,711.5,1200,46.85,0.8,800,1.686,340.9,0.8
28,child15,child,92.3599,28.000,0.000,28.000,80.000,34.000,270.800,2.210,3774.000,25.627,46.583,1607,2356,171.6,104.7,3.71,1.514,0.5345,1.5,10.95,0.01402,12.86,9.662,13.77,1.392,20,0.2162,36.51,36.17,11.37,2.313,0.4108,1473,237.2,3,146.5,1.391,2.5,24.27,79.98,8.824,3.48,121.8,411.7,47.69,4.332,1.45,224.4,91.57,140.1,789.9,360.4,120,0.09557,244.5,0.7023,0.6501,0.5855,0.8839,0.8196,0.2729,0.121,0.8872,0.2195,536.1,1122,33.35,0.8,708.3,1.59,353.2,0.7679
29,parent,parent,83.6994,24.000,5.000,19.000,95.000,36.000,412.333,1.767,2768.000,27.373,67.133,1731,2800,191.3,102.7,4.088,1.529,0.5577,1.5,10,0.01599,11.05,11.05,18.42,1.116,20,0.1924,38.53,30.87,10.78,1.794,0.3415,1530,224,3,122.8,1.422,2.5,23.23,93.82,9.517,3.349,92.9,322.4,52.74,4.439,1.674,190.1,75.93,136.9,934.8,345.7,120,0.1062,323.9,0.6523,0.6727,0.648,0.6938,0.7078,0.2567,0.1407,0.9261,0.1972,605.9,949.1,38.92,0.761,765.9,1.5,329.7,0.8
29,child0,child,108.8507,34.000,3.000,31.000,108.000,25.000,221.617,2.574,3959.000,43.520,49.267,1907,2800,191.4,89.81,4.302,1.622,0.5769,1.5,10.15,0.01504,9.961,14.14,20.5,1.298,20,0.1683,37.88,36.58,11.59,1.669,0.3001,1552,275,3,124.3,1.349,2.5,29.86,106.3,9.859,3.4,106.1,254.3,44.23,4.837,1.822,192.4,70.56,155.8,1044,361.1,113.3,0.097,300.1,0.5799,0.6845,0.6819,0.6813,0.7,0.2416,0.1253,0.9887,0.1933,618.2,893.2,38.77,0.7504,800,1.5,356.6,0.8
29,child1,child,47.1633,17.000,2.000,15.000,53.000,20.000,232.450,1.055,2453.000,30.713,59.117,1508,2683,167.2,103.3,4.207,1.522,0.5655,1.325,10.33,0.01499,10.91,10.14,17.18,1.129,20,0.1998,49.22,25.65,9.659,1.783,0.3854,1637,181.1,3.069,134.5,1.538,2.5,20,96.09,9.059,3.493,92.81,327.2,46.18,4.63,1.496,210.1,70.09,145.6,742.5,334.5,120,0.1272,350.4,0.7912,0.5855,0.5082,0.8309,0.7,0.2906,0.1697,1,0.2019,646.8,926.4,30.74,0.8,800,1.5,275.7,0.7354
29,child2,child,53.4308,23.000,4.000,19.000,63.000,24.000,221.450,2.088,3746.000,21.653,57.167,1657,2800,178.2,118.3,3.38,1.661,0.5233,1.432,10.01,0.01765,12.07,14.78,16.29,1.239,20,0.1714,40.97,41.78,12.91,1.907,0.3509,1211,224.5,3,135.1,1.487,2.361,27.02,85.05,9.296,3.671,96.59,309.9,63.31,4.233,1.742,232.1,81.85,123.4,924.5,317.8,117.4,0.09748,379.1,0.6861,0.8193,0.7696,0.9,0.7175,0.279,0.1523,0.9451,0.222,568.1,851.1,41.88,0.7748,748.8,1.5,339.6,0.7624
